Date,SPY,QQQ,IWM,EFA,IEF,TLT,GLD,VNQ,DBC
2020-07-17,296.2764892578125,250.70108032226562,136.33326721191406,53.009254455566406,104.35186004638672,138.005615234375,170.1199951171875,62.58315658569336,11.015947341918945
2020-07-20,298.6708984375,257.8136901855469,135.7473602294922,53.268001556396484,104.42025756835938,138.34474182128906,170.94000244140625,61.835391998291016,11.007245063781738
2020-07-21,299.3063049316406,255.12704467773438,137.6725311279297,53.37651062011719,104.53143310546875,138.427490234375,173.0,61.98651123046875,11.163869857788086
2020-07-22,301.010009765625,256.0257568359375,137.74688720703125,53.518394470214844,104.5656509399414,138.8411865234375,175.6300048828125,62.93318176269531,11.233480453491211
2020-07-23,297.41839599609375,249.33843994140625,137.88641357421875,53.092716217041016,104.66826629638672,140.4630584716797,177.17999267578125,62.670677185058594,11.207377433776855
2020-07-24,295.5028381347656,246.97073364257812,135.8589630126953,52.80058670043945,104.6169204711914,140.45481872558594,178.6999969482422,62.20927047729492,11.224780082702637
2020-07-27,297.65789794921875,251.37747192382812,137.27261352539062,53.49334716796875,104.45446014404297,139.93350219726562,182.22999572753906,62.7979621887207,11.32919692993164
2020-07-28,295.77008056640625,248.17874145507812,135.90545654296875,53.151145935058594,104.70245361328125,140.90162658691406,183.75,64.0468978881836,11.268287658691406
2020-07-29,299.4075012207031,251.03919982910156,138.90011596679688,53.710365295410156,104.83924865722656,140.66171264648438,185.1300048828125,65.28792572021484,11.32919692993164
2020-07-30,298.33935546875,252.353515625,138.35145568847656,52.91743469238281,104.984619140625,141.5884552001953,183.75999450683594,64.86627960205078,11.198676109313965
2020-07-31,300.6968994140625,256.85687255859375,137.04940795898438,51.7906494140625,105.01029968261719,141.4974365234375,185.42999267578125,64.74696350097656,11.2595853805542
2020-08-03,302.787353515625,260.3263244628906,139.2814178466797,52.80058670043945,104.95895385742188,140.78504943847656,185.63999938964844,63.8878173828125,11.372703552246094
2020-08-04,303.9569396972656,261.29266357421875,140.2394256591797,53.092716217041016,105.31837463378906,142.1270294189453,189.58999633789062,64.84244537353516,11.433613777160645
2020-08-05,305.8447570800781,261.9400939941406,143.0294647216797,53.268001556396484,104.96749114990234,140.88436889648438,191.35000610351562,64.51627349853516,11.529328346252441
2020-08-06,307.88916015625,265.40948486328125,142.97369384765625,53.326419830322266,105.08731842041016,141.67129516601562,193.88999938964844,64.61968231201172,11.616342544555664
2020-08-07,308.1102294921875,262.34600830078125,145.2429962158203,53.10941696166992,104.86479949951172,140.72703552246094,190.80999755859375,65.54247283935547,11.459716796875
2020-08-10,309.0311279296875,261.2250061035156,146.7496337890625,53.284698486328125,104.75357055664062,140.0974884033203,190.14999389648438,65.6458969116211,11.520626068115234
2020-08-11,306.4801940917969,256.277099609375,145.90330505371094,53.476661682128906,104.39409637451172,138.43243408203125,179.94000244140625,64.69921875,11.337896347045898
2020-08-12,310.7532043457031,262.7229309082031,146.49850463867188,54.661869049072266,104.08599853515625,137.17323303222656,179.10000610351562,65.35155487060547,11.459716796875
2020-08-13,310.1914978027344,263.32208251953125,146.19161987304688,54.41982650756836,103.87203979492188,135.70700073242188,183.3300018310547,64.54808807373047,11.520626068115234
2020-08-14,310.20074462890625,263.0128479003906,146.09860229492188,54.085968017578125,103.92339324951172,135.17672729492188,182.5399932861328,64.5560531616211,11.520626068115234
2020-08-17,311.18621826171875,266.0666198730469,146.85191345214844,54.494956970214844,104.09456634521484,135.51641845703125,186.5,65.08108520507812,11.712057113647461
2020-08-18,311.8583984375,268.6275634765625,145.4475860595703,54.46156692504883,104.27427673339844,136.48568725585938,188.17999267578125,64.77084350585938,11.738161087036133
2020-08-19,310.55987548828125,266.8203125,145.45684814453125,54.219505310058594,104.13738250732422,135.63238525390625,182.24000549316406,63.63324737548828,11.70335578918457
2020-08-20,311.52679443359375,270.5216369628906,144.8616485595703,54.04423522949219,104.4368667602539,136.85848999023438,183.5,64.23784637451172,11.685953140258789
2020-08-21,312.63189697265625,272.3964538574219,143.79208374023438,53.76879119873047,104.51390075683594,137.67857360839844,182.02999877929688,64.34125518798828,11.572835922241211
2020-08-24,315.7999267578125,274.0972900390625,145.2987823486328,54.47825241088867,104.3684310913086,137.45481872558594,181.0,64.75492858886719,11.633745193481445
2020-08-25,316.9049987792969,276.25225830078125,145.45684814453125,54.511634826660156,104.1202163696289,136.40283203125,181.22000122070312,64.92198944091797,11.729458808898926
2020-08-26,320.0821228027344,282.1473388671875,144.54544067382812,54.82880783081055,104.07744598388672,135.88096618652344,183.36000061035156,64.32533264160156,11.75556468963623
2020-08-27,320.78204345703125,281.26788330078125,144.8988494873047,54.26958465576172,103.70942687988281,133.5697784423828,181.24000549316406,65.27201080322266,11.712057113647461
2020-08-28,322.8540344238281,282.6981506347656,146.1265106201172,54.65353775024414,103.88059997558594,133.4703826904297,184.38999938964844,65.70158386230469,11.790369987487793
2020-08-31,321.6844787597656,284.9692687988281,144.5547332763672,54.236202239990234,103.99187469482422,134.35665893554688,184.8300018310547,65.03334045410156,11.781667709350586
2020-09-01,324.7143249511719,289.8396911621094,146.210205078125,54.29462432861328,104.33271789550781,135.8934326171875,185.0500030517578,65.08108520507812,11.799072265625
2020-09-02,329.4109802246094,292.5843811035156,147.3727264404297,55.02078628540039,104.47830200195312,137.18724060058594,182.6199951171875,66.2902603149414,11.64244556427002
2020-09-03,318.0746154785156,277.7502746582031,143.02020263671875,53.77714538574219,104.61534881591797,137.57693481445312,181.13999938964844,65.49475860595703,11.538029670715332
2020-09-04,315.4775390625,274.0490417480469,142.1087646484375,53.852264404296875,104.0329818725586,134.964599609375,181.63999938964844,65.15267181396484,11.433613777160645
2020-09-08,306.8577575683594,260.8771057128906,139.37448120117188,53.19287872314453,104.25565338134766,135.7938995361328,181.2899932861328,64.35718536376953,11.155167579650879
2020-09-09,312.91741943359375,268.5405578613281,141.48565673828125,54.186126708984375,104.20425415039062,135.4290313720703,183.0500030517578,64.99356079101562,11.2595853805542
2020-09-10,307.48406982421875,263.186767578125,139.64414978027344,53.55178451538086,104.33271789550781,136.11737060546875,182.4600067138672,64.19805908203125,11.146467208862305
2020-09-11,307.64044189453125,261.36029052734375,138.71409606933594,54.085968017578125,104.49541473388672,136.40765380859375,182.4499969482422,63.84009552001953,11.224780082702637
2020-09-14,311.6925964355469,265.9119567871094,142.3691864013672,54.37809371948242,104.4012680053711,136.3993682861328,183.88999938964844,65.39928436279297,11.233480453491211
2020-09-15,313.26739501953125,269.6809387207031,142.63885498046875,54.72865295410156,104.34984588623047,136.06756591796875,183.4499969482422,66.18685150146484,11.294390678405762
2020-09-16,312.0240478515625,265.38043212890625,143.9874267578125,54.72865295410156,104.2898941040039,135.66123962402344,183.97000122070312,66.53689575195312,11.50322437286377
2020-09-17,309.27984619140625,261.2346496582031,142.93650817871094,54.80377197265625,104.32416534423828,136.07583618164062,182.9600067138672,65.24018859863281,11.633745193481445
2020-09-18,305.7191467285156,257.90057373046875,142.56446838378906,54.36140060424805,104.22994995117188,135.6529541015625,183.1999969482422,63.768489837646484,11.685953140258789
2020-09-21,302.316650390625,258.5190734863281,137.5701904296875,52.98421859741211,104.41836547851562,136.34129333496094,179.52000427246094,61.85128402709961,11.39880657196045
2020-09-22,305.3955383300781,263.32208251953125,138.6304473876953,52.96752166748047,104.41836547851562,136.2334442138672,178.64999389648438,62.591121673583984,11.346598625183105
2020-09-23,298.3131408691406,255.28170776367188,134.5003204345703,52.525150299072266,104.41836547851562,136.4159393310547,174.7899932861328,60.70574951171875,11.216078758239746
